ImageId,EncodedPixels
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,134 10 391 8 648 7 905 1 908 4 1165 4 1421 1
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,1931 9 2186 12 2442 13 2698 13 2954 13 3210 12 3468 10 3728 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,23437 5 23692 7 23948 8 24204 8 24461 7 24719 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,20367 7 20622 9 20878 10 21134 10 21390 11 21646 11 21902 11 22159 10 22415 10 22671 1 22674 7 22926 1 22930 6 23187 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,9628 8 9883 10 10138 12 10393 13 10648 15 10903 16 11158 17 11413 17 11669 17 11925 17 12180 17 12437 15 12693 14 12950 13 13207 11 13463 9 13720 6
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,17825 2 18081 4 18336 6 18592 6 18848 6 19104 6 19361 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,23971 4 24226 6 24481 8 24737 8 24992 9 25249 8 25505 8 25762 6 26019 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,167 8 422 9 677 11 933 12 1188 14 1444 14 1700 14 1955 15 2211 14 2467 14 2724 12 2984 6
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,13482 5 13737 6 13992 7 14246 9 14502 9 14757 9 15013 9 15269 8 15526 6 15783 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,7610 3 7864 7 8119 9 8129 1 8374 12 8630 12 8886 12 9142 12 9398 11 9654 11 9911 10 10167 9 10424 7 10681 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,5823 3 6079 3 6336 1
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,7616 1
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,217 7 475 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,6136 4 6392 6 6647 7 6896 3 6904 7 7151 7 7161 6 7407 9 7419 5 7663 17 7919 17 8174 18 8430 18 8686 17 8942 17 9199 16 9455 15 9711 15 9968 13 10224 13 10481 11 10737 9 10994 7 11252 3
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,20224 1 20471 3 20479 2 20726 5 20734 3 20982 6 20989 4 21238 11 21494 11 21750 11 22006 11 22262 11 22518 9 22774 11 23030 11 23287 10 23544 9 23801 8 24060 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,1536 1 1790 3 2041 8 2296 9 2551 10 2807 10 3063 10 3319 10 3575 10 3831 10 4088 9 4345 7
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,57350 8 57604 10 57859 11 58113 13 58369 14 58625 15 58881 15 59137 15 59393 14 59649 13 59905 12 60161 10 60417 8 60673 7 60929 6 61187 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,33294 7 33550 9 33805 10 34061 11 34317 11 34573 11 34830 9 35087 6
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,25657 1 25911 6 26166 8 26421 10 26677 10 26933 11 27189 11 27445 11 27701 11 27958 9 28215 7 28472 5
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,29500 2 29756 2 30012 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,29036 9 29290 13 29546 14 29802 15 30058 16 30314 16 30570 16 30827 16 31083 16 31340 15 31597 13 31855 10 32114 5
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,62063 8 62318 11 62572 14 62827 16 63083 16 63338 17 63594 17 63851 16 64108 14 64365 12 64627 1
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,18805 1 19060 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,51839 2 52091 8 52345 11 52600 13 52855 14 53111 14 53366 15 53623 14 53879 13 54135 12 54393 9 54650 7
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,18299 8 18554 12 18809 14 19064 16 19320 17 19576 17 19832 17 20088 17 20345 16 20601 15 20858 13 21116 9
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,42371 10 42625 15 42880 18 43135 20 43391 22 43647 22 43903 23 44159 23 44416 22 44672 22 44929 20 45186 18 45443 15 45701 10
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,4522 8 4776 12 5031 14 5286 16 5542 17 5798 18 6054 19 6310 20 6566 21 6822 22 7079 21 7335 21 7592 19 7849 18 8106 17 8363 17 8620 16 8878 14 9137 11 9398 5
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,4802 4 5057 6 5311 9 5567 10 5824 10 6080 10 6336 10 6592 9 6849 8 7105 9 7362 8 7619 7 7876 6 8135 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,64468 5 64721 11 64976 14 65232 15 65488 15
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,60931 6 61186 9 61441 11 61697 13 61953 14 62209 14 62465 15 62721 16 62977 17 63233 17 63489 18 63745 18 64001 19 64257 19 64513 19 64770 18 65027 18 65283 17
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,21766 4 22021 6 22276 8 22531 9 22787 10 23042 10 23298 10 23554 10 23810 9 24067 7 24323 6 24581 3
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,12845 2 13099 6 13355 8 13611 9 13867 10 14123 11 14380 11 14636 11 14893 11 15150 10 15407 9 15664 8 15922 5
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,34119 5 34374 7 34629 9 34884 10 35139 11 35395 11 35651 10 35907 10 36163 9 36419 8 36676 6 36934 3
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,21347 3 21601 8 21857 10 22112 12 22368 12 22624 13 22880 13 23137 12 23393 13 23650 11 23907 10 24164 9 24421 7
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,12661 5 12916 7 13171 9 13427 10 13683 11 13939 11 14195 11 14452 10 14709 9 14966 8 15223 6
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,50831 4 51086 6 51341 8 51596 10 51852 11 52108 11 52364 11 52620 11 52875 12 53131 12 53387 12 53643 12 53899 12 54155 12 54412 11 54668 11 54924 11 55180 10 55436 10 55693 8 55949 7 56207 4
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,30101 2 30356 4 30611 6 30866 7 31122 8 31378 8 31633 9 31889 9 32145 8 32401 8 32657 7 32914 6
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,1955 2 2208 8 2463 11 2719 12 2974 14 3230 15 3486 16 3742 17 3999 16 4256 16 4513 15 4771 13 5028 11 5286 8
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,28582 6 28837 9 29093 10 29348 11 29604 12 29860 12 30116 13 30372 13 30629 12 30885 12 31141 11 31398 10 31654 9 31911 8 32168 6
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,33741 1 33997 2
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,19924 3 20178 6 20433 8 20688 10 20944 10 21199 12 21455 12 21711 12 21967 13 22224 12 22480 12 22736 12 22992 12 23248 12 23505 11 23762 9 24019 8 24277 4
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,214 9 469 12 725 14 980 16 1236 16 1492 16 1748 16 2004 17 2260 17 2516 17 2772 17 3028 18 3285 17 3541 16 3798 15 4055 13 4312 11 4571 6
53df5150ee56253fe5bc91a9230d377bb21f1300f443ba45a758bcb01a15c0e4,54243 4 54497 8 54752 10 55008 11 55263 14 55519 14 55775 15 56032 15 56288 16 56545 16 56801 16 57058 16 57315 15 57572 15 57828 15 58085 14 58342 13 58599 12 58856 11 59113 9 59371 6
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,124421 6 124933 6 125441 14 125953 14 126465 15 126977 16 127489 16 128001 18 128513 18 129025 19 129537 20 130049 20 130561 22 131073 22 131585 22 132097 22 132609 22 133121 28 133633 28 134145 28 134657 28 135169 28 135681 32 136193 32 136705 29 137217 28 137729 28 138241 22 138753 22 139265 21 139777 20 140289 20 140801 20 141313 20 141826 19 142339 18 142851 18 143375 4 143887 4
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,244845 6 245357 6 245869 20 246381 20 246892 22 247403 24 247915 24 248419 42 248931 42 249442 44 249951 50 250463 50 250963 64 251475 64 251986 65 252497 66 252581 12 253009 66 253093 12 253519 68 253603 18 254031 68 254115 18 254542 70 254626 20 255053 74 255135 26 255565 74 255647 26 256077 112 256589 112 257101 113 257613 116 258125 116 258639 116 259151 116 259664 115 260177 114 260689 114 261201 70 261273 42 261713 70 261785 42 262228 67 262297 43 262741 66 262809 44 263253 66 263321 44 263767 16 263787 42 263835 42 264279 16 264299 42 264347 42 264800 7 264811 42 264859 43 265313 6 265323 42 265371 44 265825 6 265835 42 265883 44 266337 8 266347 40 266395 48 266849 8 266859 40 266907 48 267361 8 267371 40 267419 49 267873 8 267883 40 267931 50 268385 8 268395 40 268443 50 268901 4 268907 40 268955 48 269413 4 269419 40 269467 48 269925 4 269932 39 269980 46 270437 4 270445 38 270493 44 270949 4 270957 38 271005 44 271469 38 271519 40 271981 38 272031 40 272494 37 272544 39 273007 36 273057 38 273519 36 273569 38 274031 36 274083 36 274543 36 274595 36 275056 35 275108 34 275569 34 275621 32 276081 34 276133 32 276597 30 276645 32 277109 30 277157 32 277622 24 277670 31 278135 22 278183 30 278647 22 278695 30 279161 10 279217 20 279673 10 279729 20 280240 8 280252 8 280751 8 280765 6 281263 8 281277 6
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,199837 12 200349 12 200860 14 201369 22 201881 22 202389 28 202901 28 203412 30 203921 34 204433 34 204943 38 205455 38 205966 40 206477 42 206989 42 207501 44 208013 44 208525 44 209037 44 209549 44 210061 46 210573 46 211085 47 211597 48 212109 48 212621 46 213133 46 213646 44 214159 42 214671 42 215183 42 215695 42 216208 40 216721 38 217233 38 217747 34 218259 34 218772 33 219285 32 219797 32 220309 30 220821 30 221334 28 221847 26 222359 26 222873 20 223385 20
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,158907 6 159419 6 159930 8 160441 10 160953 10 161465 12 161977 12 162488 14 162999 16 163511 16 164021 20 164533 20 165044 21 165553 24 166065 24 166567 36 167079 36 167590 37 168095 44 168607 44 169117 46 169629 46 170140 47 170651 48 171163 48 171675 48 172187 48 172699 48 173211 48 173723 48 174235 50 174747 50 175259 50 175771 50 176283 50 176795 50 177307 50 177819 49 178331 48 178843 48 179357 44 179869 44 180384 40 180897 38 181409 38 181925 32 182437 32
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,125619 2 126131 2
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,239845 4 240357 4 240865 10 241377 10 241888 11 242399 12 242911 12 243425 10 243937 10 244450 8 244963 6 245475 6 245987 4 246499 4 247011 3 247523 2 248035 2
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,240879 4 241391 4
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,164109 14 164621 14 165132 16 165643 22 166155 22 166667 26 167179 26 167691 27 168203 28 168715 28 169227 28 169739 28 170251 29 170763 30 171275 30 171787 30 172299 30 172811 31 173323 32 173835 32 174349 30 174861 30 175373 30 175885 30 176397 30 176909 30 177421 30 177934 29 178447 28 178959 28 179471 26 179983 26 180496 25 181009 24 181521 24 182035 24 182547 24 183059 23 183571 22 184083 22 184599 16 185111 16 185626 6 186139 4 186651 4
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,311591 16 312103 16 312605 2 312609 34 313117 2 313121 34 313628 40 314139 42 314651 42 315161 44 315673 44 316184 45 316695 46 317207 46 317717 56 318229 56 318741 57 319253 58 319765 58 320277 58 320789 58 321301 58 321813 58 322325 58 322837 62 323349 62 323862 61 324375 60 324887 60 325399 60 325911 60 326424 58 326937 56 327449 56
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,229735 6 230247 6 230755 12 231267 12 231778 14 232289 16 232801 16 233311 20 233823 20 234334 22 234845 24 235357 24 235869 24 235895 4 236381 24 236407 4 236893 24 236919 5 237405 24 237431 10 237917 24 237943 10 238431 36 238943 36 239455 37 239967 38 240479 38 240993 38 241505 38 242018 37 242531 36 243043 36 243557 34 244069 34 244582 34 245095 34 245607 34 246121 32 246633 32 247146 30 247659 28 248171 28 248685 26 249197 26 249710 25 250223 24 250735 24 251249 20 251761 20 252282 11 252795 10 253307 10 253825 2 254337 2
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,140173 18 140685 18 141193 32 141705 32 142216 32 142727 32 143239 32 143751 34 144263 34 144775 35 145287 36 145799 36 146311 36 146823 36 147335 37 147847 38 148359 38 148873 34 149385 34 149900 31 150413 30 150925 30 151439 26 151951 26 152466 22 152979 20 153491 20 154005 14 154517 14 155030 12 155543 10 156055 10 156551 24 157063 24 157574 26 158083 30 158595 30 159103 34 159615 34 160126 35 160633 40 161145 40 161657 40 162169 40 162681 40 163193 40 163705 40 164217 40 164729 40 165241 40 165753 40 166265 40 166775 40 167287 40 167799 39 168311 38 168823 38 169335 36 169847 36 170359 35 170871 34 171383 34 171895 30 172407 30 172920 16 173433 14 173945 14 174459 8 174971 8
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,252837 24 253349 24 253859 30 254371 30 254882 32 255393 34 255905 34 256415 36 256927 36 257438 38 257947 42 258459 42 258961 52 259473 52 259984 53 260493 56 261005 56 261515 58 262027 58 262539 58 263051 58 263563 58 264073 60 264141 16 264585 60 264653 16 265097 61 265164 18 265609 62 265673 24 266121 62 266185 24 266631 92 267143 92 267655 93 268167 94 268679 94 269191 96 269703 96 270215 97 270727 98 271239 98 271751 98 272263 98 272775 98 273287 98 273799 98 274313 96 274825 96 275338 95 275851 94 275947 10 276363 94 276459 10 276877 90 276971 20 277389 90 277483 20 277906 14 277922 69 277994 22 278419 12 278435 68 278505 24 278931 12 278947 68 279017 24 279461 64 279527 26 279973 64 280039 26 280486 62 280551 26 280999 60 281063 26 281511 60 281575 26 282025 56 282089 24 282537 56 282601 24 283052 52 283113 24 283565 50 283625 24 284077 50 284137 24 284595 4 284611 26 284651 18 285107 4 285123 26 285163 18 285638 22 285678 12 286151 20 286191 10 286663 20 286703 10 287181 8 287693 8
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,129961 8 130473 8 130981 16 131493 16 132005 16 132517 16 133029 16 133541 14 134053 14 134565 9 135077 8 135589 8 136103 4 136615 4
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,171955 14 172467 14 172978 16 173487 24 173999 24 174509 30 175021 30 175532 31 176043 32 176555 32 177065 36 177577 36 178089 37 178601 38 179113 38 179625 38 180137 38 180648 39 181159 40 181671 40 182183 40 182695 40 183208 39 183721 38 184233 38 184745 38 185257 38 185770 37 186283 36 186795 36 187309 34 187821 34 188336 30 188849 28 188879 4 189361 28 189391 4 189877 22 189901 6 190389 22 190413 6 190904 12 190924 7 191417 10 191435 8 191929 10 191947 8 192457 8 192969 8 193481 8 193993 8 194505 8 195017 8 195529 8 196042 6 196555 4 197067 4
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,38849 6 39361 6 39872 8 40373 8 40383 10 40885 8 40895 10 41397 20 41909 20 42420 21 42931 22 43443 22 43957 20 44469 20 44982 19 45495 18 46007 18 46521 18 47033 18 47548 16 48061 16 48573 16 49089 22 49601 22 50116 20 50629 20 51141 20 51641 34 52153 34 52664 35 53173 38 53685 38 54193 42 54705 42 55216 43 55727 44 56239 44 56751 44 57263 44 57775 45 58287 46 58799 46 59311 46 59823 46 60335 47 60847 48 61359 48 61871 48 62383 48 62896 47 63409 46 63921 46 64433 48 64945 48 65458 47 65971 46 66483 46 66995 46 67507 46 68019 46 68531 46 69043 46 69557 44 70069 44 70588 36 71101 34 71613 34 72127 32 72639 32 73154 26 73667 24 74179 24 74693 20 75205 20
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,142809 16 143321 16 143825 32 144337 32 144848 34 145359 38 145871 38 146379 44 146891 44 147402 46 147911 52 148423 52 148935 56 149447 56 149958 58 150469 60 150981 60 151493 60 152005 60 152516 61 153027 62 153539 62 154051 62 154563 62 155075 62 155587 62 156099 62 156611 62 157123 62 157635 62 158147 62 158659 62 159171 62 159683 62 160195 62 160707 62 161219 62 161733 60 162245 60 162758 59 163271 58 163783 58 164301 52 164813 52 165326 48 165839 46 166351 46 166867 40 167379 40 167892 36 168405 34 168917 34 169437 24 169949 24 170470 12 170983 10 171495 10
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,20965 4 21477 4 21988 6 22493 20 23005 20 23511 32 24023 32 24534 34 25045 36 25557 36 26069 36 26581 36 27094 36 27607 36 28119 36 28633 34 29145 34 29657 34 30169 34 30681 34 31193 34 31705 34 32217 35 32729 36 33241 36 33755 34 34267 34 34779 35 35291 36 35803 36 36319 32 36831 32 37344 30 37857 28 38369 28 38883 24 39395 24 39908 8 40421 6 40933 6
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,186363 2 186875 2 187365 6 187387 4 187877 6 187899 4 188388 8 188411 4 188899 12 188923 4 189411 12 189435 4 189925 12 189947 4 190437 12 190459 4 190949 13 190971 4 191449 6 191461 14 191483 4 191961 6 191973 14 191995 4 192471 12 192485 16 192507 4 192983 12 192997 16 193019 4 193496 30 193530 5 194009 38 194521 38 195035 36 195547 36 196060 35 196573 34 197085 34 197597 34 198109 34 198622 33 199135 32 199647 32 200159 20 200183 6 200671 20 200695 6 201186 16 201699 14 202211 14 202725 8 203237 8
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,14940 4 15195 6 15450 8 15706 8 15962 9 16218 9 16474 9 16730 9 16986 9 17243 9 17499 9 17755 9 18012 8 18268 8 18524 8 18780 8 19036 8 19292 8 19548 8 19805 7 20062 5
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,2497 3 2751 7 3006 9 3262 10 3518 10 3775 9 4031 9 4287 9 4539 1 4544 8 4795 3 4801 7 5051 4 5057 7 5307 4 5313 7 5564 11 5821 1 5823 7 6081 3
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,12007 6 12262 8 12517 10 12772 11 13028 12 13284 12 13540 12 13796 12 14053 11 14311 8 14571 3
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,39424 1 39680 1 39935 2 40191 2 40447 2 40704 1 40960 1
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,22273 5 22529 6 22785 8 23041 8 23297 9 23553 9 23809 9 24065 9 24321 9 24577 9 24833 8 25089 8 25345 8 25601 6 25857 6 26113 6 26369 7 26625 7 26881 8 27137 8 27393 8 27649 7 27905 7 28161 6 28417 6 28673 5 28929 4
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,31239 4 31489 11 31745 12 32001 13 32257 13 32513 14 32769 14 33025 14 33281 14 33537 15 33793 15 34049 15 34305 14 34561 14 34817 14 35073 13 35329 13 35585 12 35841 11 36097 10 36353 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,38401 1 38657 3 38913 4 39169 4 39425 4 39681 4 39937 5 40193 5 40449 4 40705 4 40961 4 41217 3 41473 3 41729 3 41985 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,44801 4 45057 5 45313 6 45569 6 45825 6 46081 6 46337 6 46593 6 46849 6 47105 5 47361 5 47617 5 47873 5 48129 5 48385 3 48641 3 48897 3 49153 3 49409 3 49665 3 49921 2 50177 1
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,17947 2 18201 7 18456 11 18712 13 18967 17 19222 19 19478 20 19734 21 19989 22 20245 22 20500 23 20756 23 21012 23 21268 23 21524 22 21781 21 22037 21 22294 20 22552 18 22807 18 23064 17 23322 13 23581 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,33314 2 33567 9 33821 12 34075 15 34330 17 34585 19 34841 19 35096 20 35352 20 35607 21 35863 20 36119 20 36375 19 36631 19 36888 17 37145 15 37402 13 37659 11 37917 6
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,21812 7 22067 12 22323 16 22579 18 22834 21 23090 22 23345 24 23598 27 23853 28 24109 27 24365 27 24621 27 24878 26 25134 26 25390 26 25646 26 25902 25 26157 26 26413 26 26667 27 26922 27 27178 26 27433 26 27690 23 27946 20 28209 12 28467 9
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,35649 5 35899 13 36153 16 36407 18 36662 20 36918 20 37174 21 37430 21 37686 21 37942 21 38198 21 38454 21 38711 20 38967 19 39223 19 39480 18 39736 17 39993 16 40250 14 40508 11 40765 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,28488 1 28743 4 28998 8 29248 17 29503 18 29757 21 30012 22 30268 21 30524 21 30780 22 31035 22 31291 22 31547 22 31803 22 32059 22 32315 22 32572 20 32830 18 33087 17 33344 15 33607 8 33866 3
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,55387 3 55641 9 55896 12 56151 14 56406 15 56661 17 56916 18 57171 20 57427 20 57682 20 57938 20 58194 20 58451 19 58707 19 58963 18 59219 18 59475 17 59732 16 59988 15 60245 13 60502 11 60760 7 61018 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,40537 8 40792 11 41046 15 41302 16 41557 18 41813 19 42069 19 42325 19 42581 20 42837 20 43093 20 43350 19 43606 18 43862 18 44118 17 44375 16 44632 14 44889 11 45146 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,31841 3 31846 2 32096 11 32351 14 32606 15 32861 17 33117 18 33372 20 33628 20 33884 21 34140 21 34396 22 34652 22 34909 21 35165 21 35421 20 35677 20 35933 19 36190 18 36446 17 36703 15 36960 13 37218 9 37477 3
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,20836 6 21090 12 21345 14 21600 16 21855 18 22110 19 22366 20 22622 20 22877 21 23133 21 23389 21 23645 21 23902 20 24158 19 24415 18 24671 17 24927 16 25184 14 25441 11 25698 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,13181 6 13434 11 13688 14 13943 17 14199 18 14455 18 14711 19 14967 19 15223 19 15479 19 15735 19 15992 18 16243 3 16249 17 16498 4 16506 16 16753 6 16763 14 17008 8 17021 11 17262 11 17282 6 17517 15 17541 2 17772 21 17797 1 18028 26 18284 26 18541 25 18797 25 19053 25 19309 25 19566 23 19822 23 20078 22 20334 21 20591 20 20847 19 21104 18 21361 17 21619 14 21876 10 22134 5
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,35705 6 35959 10 36214 12 36469 14 36724 16 36979 17 37234 18 37489 20 37744 21 38000 21 38255 23 38511 23 38767 23 39023 23 39278 24 39534 24 39791 23 40047 23 40303 23 40559 23 40816 22 41072 21 41329 19 41585 19 41842 17 42099 15 42357 3 42363 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,43395 5 43647 11 43900 15 44154 18 44409 20 44665 20 44920 22 45176 23 45432 23 45688 23 45943 24 46199 24 46456 23 46712 23 46968 22 47224 22 47480 22 47736 21 47992 21 48249 18 48507 14 48769 6
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,2690 8 2943 13 3198 15 3453 17 3709 18 3965 18 4221 18 4477 19 4733 19 4989 19 5245 18 5501 18 5758 17 6014 17 6271 16 6528 15 6785 13 7042 11 7301 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,22921 9 23175 12 23429 16 23684 18 23939 20 24195 21 24451 21 24707 21 24964 20 25220 20 25477 19 25733 19 25989 19 26246 17 26502 17 26759 15 27016 14 27273 13 27529 12 27790 6
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,5267 2 5522 4 5777 6 6033 6 6289 5 6545 5 6802 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,13215 7 13469 10 13724 12 13978 15 14233 17 14489 17 14744 19 15000 19 15255 21 15511 21 15767 21 16023 21 16279 21 16535 21 16791 21 17048 18 17304 17 17561 16 17817 15 18074 13 18331 11 18588 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,50333 8 50588 10 50843 12 51099 13 51355 14 51611 16 51867 16 52124 15 52380 13 52637 10 52894 8 53153 5
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,43432 3 43687 8 43937 15 44191 18 44446 20 44702 20 44957 21 45213 21 45469 22 45725 22 45981 23 46237 23 46493 24 46749 24 47006 22 47262 22 47518 22 47775 21 48031 20 48288 18 48545 15 48802 11 49060 6
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,34212 9 34467 11 34721 14 34977 14 35232 18 35487 20 35743 21 35999 22 36254 23 36510 24 36766 24 37022 24 37278 24 37534 23 37791 22 38047 21 38303 21 38559 20 38816 18 39073 16 39329 15 39586 13 39842 11 40099 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,178 18 434 18 689 19 945 19 1202 18 1458 18 1714 17 1971 16 2227 15 2484 13 2741 11 2998 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,36542 4 36797 6 37052 8 37308 10 37563 12 37819 12 38075 13 38330 14 38586 14 38842 14 39098 14 39353 15 39609 15 39866 14 40122 13 40378 12 40635 10 40892 7
